entry_date,exit_date,entry_price,exit_price,underlying_return,lower_strike,upper_strike,spread_cost,payoff,pl,roi,volatility
2023-07-20,2023-08-10,1969.6201,1912.0607,-2.9223605100293204,1930.2276980000001,2028.7087030000002,41.93858350225784,0.0,-41.93858350225784,-100.0,0.08018961119871706
2023-08-18,2023-09-08,1888.1934,1917.8051,1.5682556670307157,1850.429532,1944.8392020000001,40.25075381376274,67.37556799999993,27.124814186237188,67.38958060696626,0.08157995503094857
2023-09-18,2023-10-09,1933.1396,1860.8815,-3.7378624906344027,1894.476808,1991.133788,40.76056493239653,0.0,-40.76056493239653,-100.0,0.06780865108917865
2023-10-17,2023-11-07,1923.0732,1968.4049,2.3572529636417316,1884.611736,1980.765396,43.214226011533526,83.79316399999993,40.57893798846641,93.90180441421354,0.16601947910928758
2023-11-15,2023-12-06,1959.0912,2024.8975,3.359021774994453,1919.909376,2017.8639360000002,42.56000197141293,97.95456000000013,55.3945580285872,130.15638031641797,0.10537239393880497
2023-12-14,2024-01-04,2035.528,2043.2646,0.38007828926942544,1994.81744,2096.59384,45.64319533957496,48.44715999999994,2.803964660424981,6.143226037450104,0.1607351867847315
2024-01-12,2024-02-02,2048.7192,2038.59,-0.49441621867946095,2007.744816,2110.180776,43.7564605451243,30.845184000000017,-12.91127654512428,-29.50713193954386,0.0839071860232664
2024-02-12,2024-03-04,2019.79,2114.99,4.713361290035101,1979.3942,2080.3837,43.69050671246981,100.98949999999991,57.298993287530095,131.1474679490871,0.09970191336198655
2024-03-12,2024-04-03,2157.99,2299.1702,6.542208258611026,2114.8302,2222.7297,46.75992824329714,107.89949999999999,61.13957175670285,130.75206497021728,0.1019329960470283
2024-04-11,2024-05-02,2373.2378,2303.2876,-2.9474585311256907,2325.773044,2444.434934,52.49949749930943,0.0,-52.49949749930943,-100.0,0.13304987871439697
2024-05-10,2024-05-31,2360.1436,2326.9663,-1.4057322613759582,2312.940728,2430.947908,53.22089568004384,14.025572000000011,-39.19532368004383,-73.64649388029905,0.17532243322128974
2024-06-10,2024-07-01,2310.6008,2331.6963,0.9129876523889413,2264.388784,2379.9188240000003,52.581507444719364,67.30751599999985,14.726008555280487,28.006060059731862,0.20557391176717554
2024-07-09,2024-07-30,2363.5845,2408.4299,1.8973470167874318,2316.31281,2434.492035,52.642687424467226,92.11709000000019,39.47440257553296,74.98553836593473,0.14588925762794347
2024-08-07,2024-08-28,2381.5349,2502.2495,5.068773084114775,2333.904202,2452.980947,53.52210103541012,119.07674499999985,65.55464396458973,122.48144728328005,0.16628433822166325
2024-09-05,2024-09-26,2516.3191,2670.2,6.115317409465271,2465.992718,2591.8086730000005,55.60688684163273,125.81595500000049,70.20906815836776,126.25966340881793,0.13123682833552475
2024-10-04,2024-10-25,2652.2451,2747.6936,3.5987812740232883,2599.200198,2731.812453,57.957734090072165,132.612255,74.65452090992784,128.8085569285838,0.11357057537861416
2024-11-04,2024-11-25,2736.3899,2625.26,-4.061186602099354,2681.6621020000002,2818.4815970000004,60.11027829147406,0.0,-60.11027829147406,-100.0,0.12143617655188521
2024-12-03,2024-12-24,2643.4399,2613.2,-1.143960186119608,2590.571102,2722.743097,60.4631756956868,22.628897999999936,-37.834277695686865,-62.57408291967339,0.2282547058492226
2025-01-03,2025-01-24,2639.1201,2771.3,5.008483698790367,2586.337698,2718.2937030000003,58.927316494429476,131.95600500000046,73.02868850557098,123.9301106007,0.15112943656468764
2025-02-03,2025-02-24,2813.49,2951.1899,4.8942736601160775,2757.2201999999997,2897.8947,60.933860559206266,140.67450000000008,79.74063944079381,130.86424971106825,0.1012960216900874
2025-03-04,2025-03-25,2917.49,3019.855,3.5086666963725754,2859.1402,3005.0146999999997,64.76769095438527,145.8744999999999,81.10680904561463,125.22726663628738,0.13950006010217905
2025-04-02,2025-04-24,3133.5713,3349.1001,6.878056356975182,3070.899874,3227.5784390000003,68.50738899944696,156.67856500000016,88.1711760005532,128.7031622257053,0.11423972199911013
2025-05-02,2025-05-21,3240.8799,3314.99,2.2867277494608818,3176.062302,3338.106297,74.90424981509796,138.92769799999996,64.02344818490201,85.4737192388211,0.3081021112329933
2025-05-28,2025-06-15,3289.76,3444.26,4.696391226107677,3223.9648,3388.4528000000005,75.27675182432677,164.48800000000028,89.21124817567352,118.51102234573784,0.23031712620463612
2025-06-22,2025-07-09,3372.8101,3313.72,-1.751954549709167,3305.3538980000003,3473.994403,75.16177421316775,8.3661019999995,-66.79567221316825,-88.86920633848764,0.14700819377941587
2025-07-16,2025-08-03,3346.5801,3362.1299,0.46464747698702347,3279.648498,3446.977503,73.81335439283691,82.48140199999989,8.668047607162976,11.743196984425559,0.12799199237852696
2025-08-10,2025-08-27,3391.5701,3397.4199,0.17248058649885767,3323.7386979999997,3493.317203,75.32307476288906,73.68120200000021,-1.6418727628888519,-2.1797739511528627,0.14027891835972836
2025-09-03,2025-09-21,3559.4299,3686.3799,3.5665823900619564,3488.241302,3666.212797,76.51488134261592,177.97149500000023,101.45661365738431,132.59723060026073,0.09180617038506016
2025-09-28,2025-10-13,3766.94,4128.09,9.587357377606232,3691.6012,3879.9482000000003,81.86184856887968,188.3470000000002,106.48515143112053,130.07909458766065,0.10582613019420864
2025-10-19,2025-11-04,4237.98,3934.81,-7.153643953015343,4153.220399999999,4365.1194,96.09251072962206,0.0,-96.09251072962206,-100.0,0.19229737022410762
